delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,eye_label,score_label
10647780.345014999,18064078.866385,19335192.031825002,18480368.292099997,7394724.39284,4298.644285714286,191.12121220069014,4624.1,3998.97,0.9557892293844844,7394724.39284,0.9342590876082985,1.3382382053588724,0.4941371274963547,0,0,1,1,0,2,1,0
10649603.20509,18073683.93039,19371064.951349996,18462667.119966667,7387642.693986667,4299.047142857143,191.29791924148685,4631.28,3998.46,0.9531054263838513,7387642.693986667,0.9330247963021511,1.3344805708346177,0.4930642525678555,0,0,1,1,0,2,1,0
10638051.113894999,18054919.30505,19354255.76595,18461196.734083336,7387054.386633335,4297.7300000000005,192.31300509474505,4627.18,3997.95,0.9538572269237663,7387054.386633335,0.932865594181779,1.3355331991731885,0.4934938206748687,0,0,1,1,0,2,1,0
10644496.206869999,18065911.55529,19366249.73065,18501116.407983333,7403025.024193333,4300.439285714286,193.11593754841695,4630.26,4002.05,0.9553277823688074,7403025.024193333,0.9328554473144611,1.3375920373048857,0.49425723154628787,0,0,1,1,0,2,1,0
10662558.662925,18096037.57137,19396463.43735,18509875.66505,7406529.34302,4302.892857142857,192.80171133015588,4636.92,4003.08,0.9542912667989911,7406529.34302,0.9329555168558809,1.3361407398713627,0.49369541020334934,0,0,1,1,0,2,1,0
10663883.79717,18092192.972850002,19368406.21645,18469249.8647,7390276.2018800005,4300.035714285715,192.23918954239903,4632.31,4001.54,0.95357613106094,7390276.2018800005,0.9341085048847739,1.3351395968045954,0.4930313519911594,0,0,1,1,0,2,1,0
10645800.258975001,18059669.140370004,19326343.97535,18441361.4018,7379118.868720001,4296.227857142857,192.63452291019055,4626.67,3998.46,0.9542084848184574,7379118.868720001,0.9344586417070645,1.336025080762905,0.4932690026272236,0,0,1,1,0,2,1,0
10651594.47255,18066100.618785,19319873.276925,18472473.64625,7391565.9195,4297.911428571428,192.05053880450862,4625.64,3998.46,0.9561384477770843,7391565.9195,0.9351045092185777,1.3387271849572528,0.4941017103842037,0,0,1,1,0,2,1,0
10666343.422410002,18083754.834550004,19309818.02335,18505800.472633336,7404899.009053335,4300.147142857142,189.98397967906092,4621.03,4003.59,0.9583622409208943,7404899.009053335,0.9365057098250051,1.3418406869683261,0.4948925459184408,0,0,1,1,0,2,1,0
10639079.36655,18045322.903830003,19299418.74215,18456359.484733332,7385119.177893333,4295.787142857143,190.86404654430157,4620.0,3997.44,0.9563168575861625,7385119.177893333,0.9350189839872233,1.338977044225039,0.4942157495610787,0,0,1,1,0,2,1,0
10610581.82229,18011439.213705,19319983.919925,18415029.228933334,7368584.153573334,4292.747857142857,192.67754184419746,4626.67,3989.23,0.9531596560978851,7368584.153573334,0.9322698863702775,1.3345566688548998,0.49328495093838703,0,0,1,1,0,2,1,0
10626667.493415,18034717.52399,19329137.663850002,18473929.501566663,7392148.416626666,4296.959285714286,190.9656247475029,4627.18,4001.03,0.9557554932270087,7392148.416626666,0.9330327010768928,1.3381909926880802,0.4944331736832787,0,0,1,1,0,2,1,0
10649409.04506,18063444.238135003,19321160.890275,18493580.45558333,7400010.233233333,4299.01,189.24075248212267,4625.64,4010.77,0.9571671474921998,7400010.233233333,0.9349047058153744,1.3401674379642712,0.49468438658266983,0,0,1,1,0,2,1,0
10638524.870535,18050480.33013,19328902.51375,18423354.06956667,7371914.755826668,4295.092142857143,190.82572274118056,4630.26,4002.05,0.9531505503977734,7371914.755826668,0.9338595565520855,1.3345438938937182,0.49287475254778246,0,0,1,1,0,2,1,0
10639747.015275,18058443.619105,19360571.327025,18424762.487316668,7372478.173926667,4296.226428571428,192.1022128825896,4634.87,3997.95,0.9516641929671256,7372478.173926667,0.932743322191979,1.332462778370192,0.49239036660481966,0,0,1,1,0,2,1,0
10652609.19918,18081336.314925,19389286.913425,18458037.370116666,7385790.435046666,4299.5599999999995,191.93373581227755,4634.36,4002.56,0.9519709235585919,7385790.435046666,0.9325426146747401,1.3328921233956224,0.49260022331710135,0,0,1,1,0,2,1,0
10641911.229825,18063407.63109,19370963.28995,18422801.650766667,7371693.686306667,4296.5935714285715,192.11408019370535,4629.23,4002.56,0.9510524270274053,7371693.686306667,0.9324991927717239,1.3316062268547404,0.49213600222173454,0,0,1,1,0,2,1,0
10647960.306195,18066759.460595,19347395.261675,18435612.638183333,7376819.004273334,4296.813571428572,191.45360693565806,4626.67,4005.64,0.9528731071464304,7376819.004273334,0.9338083610863254,1.3341553885337134,0.4927443309900418,0,0,1,1,0,2,1,0
10689756.725685002,18126959.734210003,19369753.83315,18524032.35683333,7412193.096733333,4304.3607142857145,189.5404385599279,4630.26,4015.38,0.9563380369413766,7412193.096733333,0.9358384154157925,1.3390064570246247,0.49401749098773207,0,0,1,1,0,2,1,0
10709577.691049999,18155175.89818,19378694.8839,18550572.956266668,7422811.182506667,4307.107142857142,188.79216075691622,4633.85,4016.92,0.9572663725500782,7422811.182506667,0.9368626735158802,1.3403061606770499,0.4942355416516986,0,0,1,1,0,2,1,0
10677951.044775,18109714.899570003,19362234.19935,18484423.15718333,7396346.647873333,4301.465714285714,189.98382685730627,4633.33,4007.69,0.9546637524817725,7396346.647873333,0.9353112204467097,1.3366623675032376,0.4932869413434271,0,0,1,1,0,2,1,0
10652360.473815,18079830.10539,19383414.03485,18429399.228016667,7374333.178206667,4297.911428571429,192.20356206217343,4634.87,3997.95,0.9507819001792444,7374333.178206667,0.9327474547508927,1.3312274277291258,0.4919328171107531,0,0,1,1,0,2,1,0
10657022.95815,18094901.200585,19427686.281925,18430928.47075,7374944.9253,4299.668571428571,193.28700632025144,4638.46,3996.92,0.9486939516774417,7374944.9253,0.9313976424160751,1.3283039998467427,0.49119556265517456,0,0,1,1,0,2,1,0
10667450.909355002,18107405.407925002,19420687.643925004,18445626.03095,7380825.02738,4300.805,191.96634466005457,4632.82,4004.1,0.9497926319163594,7380825.02738,0.9323771505891172,1.3298422554263911,0.49151514321456313,0,0,1,1,0,2,1,0
10684167.263910001,18121951.325545,19381974.868325,18471445.277366664,7391154.624946667,4301.8321428571435,189.68317615654988,4630.26,4014.36,0.953021836157299,7391154.624946667,0.9349899300075905,1.3343635041327992,0.49252030792406265,0,0,1,1,0,2,1,0
10689543.61839,18123433.464705,19353543.200925004,18524696.1553,7412458.71812,4303.882142857144,188.67070020762833,4627.18,4020.0,0.9571733693917945,7412458.71812,0.9364400759359587,1.3401760392990465,0.49429537287858216,0,0,1,1,0,2,1,0
10674530.063475,18101699.383925002,19344963.163125,18548184.427533332,7421855.617013333,4303.882857142858,189.88453297534627,4627.18,4014.36,0.9588120830795155,7421855.617013333,0.9357319128127978,1.342470379785934,0.495322764858628,0,0,1,1,0,2,1,0
10682615.07693,18120522.550255,19385178.905075,18534946.30756667,7416559.395026668,4304.945000000001,191.2565534918253,4631.28,4010.26,0.956140069603036,7416559.395026668,0.9347616877299055,1.3387292337961323,0.4941900987944899,0,0,1,1,0,2,1,0
10719726.445725001,18174646.419115003,19408389.124075,18557416.86698333,7425549.209793334,4308.939285714286,190.01727705148613,4633.85,4017.44,0.9561544107729663,7425549.209793334,0.9364325036419151,1.338749234193009,0.49377110174235034,0,0,1,1,0,2,1,0
10737677.464305,18196218.045110002,19396573.79685,18594501.4011,7440385.68844,4311.464999999999,188.14769569789726,4632.82,4027.18,0.9586487590977941,7440385.68844,0.9381150627779494,1.342241540295468,0.49462943532554704,0,0,1,1,0,2,1,0
10729815.639134998,18191150.659229998,19423649.03525,18568760.732683334,7430087.626073333,4310.621428571429,188.7676938861682,4635.38,4024.1,0.9559872451867221,7430087.626073333,0.9365465071066614,1.3385151426270456,0.49365571220648613,0,0,1,1,0,2,1,0
10719510.919335,18186332.688190002,19468257.31205,18523536.6345,7411994.8078000005,4309.230714285714,189.94064841659977,4643.08,4014.36,0.9514737933442965,7411994.8078000005,0.9341530881108976,1.3321958420102507,0.4919330321849593,0,0,1,1,0,2,1,0
10726002.09468,18193299.988530003,19459819.31145,18551636.333383333,7423236.6363533335,4310.696428571428,190.17362125951945,4643.59,4014.36,0.9533303488828773,7423236.6363533335,0.9349161827943735,1.3347951773864584,0.49269852480436316,0,0,1,1,0,2,1,0
10748068.589865,18217585.650590003,19434137.653849997,18618254.017933335,7449888.325173335,4314.3949999999995,189.70019537417457,4640.0,4022.56,0.9580180170352973,7449888.325173335,0.937401287109854,1.341358325613234,0.4944861053873017,0,0,1,1,0,2,1,0
10743510.7479,18214360.54045,19448397.71625,18620150.577566665,7450647.103026667,4314.727142857142,189.30603984133242,4643.08,4026.15,0.9574130912598392,7450647.103026667,0.9365481314293649,1.3405113398523665,0.49439158042158926,0,0,1,1,0,2,1,0
10721515.065329997,18184260.71755,19444536.485549998,18575252.118833333,7432684.643533334,4311.172857142857,188.88131176665905,4641.03,4021.03,0.9552941584715265,7432684.643533334,0.9351861244449055,1.3375447021682856,0.4936445887061876,0,0,1,1,0,2,1,0
10726715.665605001,18186644.830145,19421786.380025,18570951.15898333,7430963.950593333,4310.512142857143,188.429822600904,4632.82,4017.95,0.9561917114937638,7430963.950593333,0.9364043283293829,1.3388014161415083,0.49379754915065205,0,0,1,1,0,2,1,0
10742159.167379998,18208144.850025,19426329.800925,18583043.241649996,7435801.605659999,4312.125714285715,188.220736967237,4634.87,4020.0,0.9565905362506609,7435801.605659999,0.9372920688887443,1.3393597820042027,0.4937771395509679,0,0,1,1,0,2,1,0
10729030.555230001,18187702.797955003,19411643.621575,18581411.69705,7435148.883820001,4310.841428571429,188.02764325101396,4633.33,4020.51,0.9572302098312171,7435148.883820001,0.9369481097282978,1.3402554203062254,0.49419507163023124,0,0,1,1,0,2,1,0
10707550.44537,18145763.182495,19345146.276675,18580931.118,7434956.6012,4307.43642857143,187.79191446184495,4628.72,4016.92,0.9604957673751273,7434956.6012,0.9380008257871347,1.3448276558428902,0.49561163988927315,0,0,1,1,0,2,1,0
10697833.603755001,18118654.787650004,19274383.24655,18563886.937333334,7428137.748933335,4303.736428571429,187.02250615547163,4619.49,4014.87,0.9631377927828221,7428137.748933335,0.940038109436897,1.348526920617174,0.49645302744201053,0,0,1,1,0,2,1,0
10677209.850615,18089641.485030003,19266808.421049997,18512546.89845,7407598.194379999,4299.78,187.1594815353243,4617.44,4013.33,0.9608517660985881,7407598.194379999,0.9389018196322119,1.3453263522623466,0.4955649411277828,0,0,1,1,0,2,1,0
10661815.394714998,18081108.845064998,19326774.927225,18469785.687666666,7390490.737066667,4298.7185714285715,188.76367389853763,4624.62,4010.26,0.9556579282996628,7390490.737066667,0.9355471315389404,1.338054410118031,0.49374045856471893,0,0,1,1,0,2,1,0
10674066.360795,18108597.455525003,19382544.872325,18466916.686750002,7389342.9317000015,4301.062142857142,189.77886022490836,4634.36,4012.31,0.9527601668610962,7389342.9317000015,0.9342734700116747,1.3339971499494396,0.49256745834152693,0,0,1,1,0,2,1,0
10689012.310185,18127200.237475,19375919.119475,18467852.056283332,7389717.129513334,4301.722142857142,189.63938760479704,4637.44,4013.33,0.9531342457824409,7389717.129513334,0.9355530504488002,1.3345209084716678,0.49243509267877517,0,0,1,1,0,2,1,0
10683952.84971,18113146.38427,19339379.58995,18461344.07623333,7387113.476493333,4299.925714285714,189.14829241758912,4629.74,4011.79,0.954598568706211,7387113.476493333,0.9365939739701803,1.3365711879484423,0.49292654089447757,0,0,1,1,0,2,1,0
10694901.059099998,18127944.25825,19340380.89725,18503412.01145,7403943.573580001,4302.673571428572,188.85708502943783,4626.15,4017.95,0.9567242811686318,7403943.573580001,0.9373106121620732,1.3395473296346723,0.49384144966867777,0,0,1,1,0,2,1,0
10718683.282920001,18167116.409075003,19377693.492575,18563609.640816666,7428026.831326666,4308.242857142857,188.4010051318566,4632.82,4026.67,0.9579886093217841,7428026.831326666,0.9375272870341976,1.3413173493584918,0.4944387703505284,0,0,1,1,0,2,1,0
10715911.266795,18165466.61365,19387924.62295,18570307.5521,7430706.50684,4308.790714285714,187.743817948984,4636.92,4025.64,0.9578285408700671,7430706.50684,0.9369474539913428,1.3410932095413954,0.49450414305061896,0,0,1,1,0,2,1,0
10705468.780005,18139400.064755004,19327208.457075,18535307.335666668,7416704.010266668,4304.505714285714,186.64280027881702,4628.21,4022.56,0.959026616639021,7416704.010266668,0.9385421647953448,1.3427708095336393,0.49471537635616347,0,0,1,1,0,2,1,0
10699622.56995,18119340.28747,19265884.30435,18504603.414783332,7404420.288913334,4300.660714285715,185.62995592092363,4617.44,4023.08,0.9604855464954838,7404420.288913334,0.940488378380739,1.3448136246642666,0.4949710378049113,0,0,1,1,0,2,1,0
10691870.578785,18107347.179750003,19257598.70685,18502842.14745,7403715.6799800005,4299.89,185.1309834761786,4616.41,4023.59,0.9608073378778794,7403715.6799800005,0.9402702515193763,1.345264184896199,0.49519253162052845,0,0,1,1,0,2,1,0
10696503.458984999,18121421.488365002,19297084.381925,18531820.296,7415308.9904000005,4302.8942857142865,185.29765381732184,4622.56,4023.59,0.9603430201796308,7415308.9904000005,0.9390756204257392,1.3446139723938064,0.4952581580953403,0,0,1,1,0,2,1,0
10711453.844819998,18156226.404574998,19371439.724075,18570363.960383333,7430729.123153334,4308.058571428572,186.40849715676833,4631.79,4023.59,0.9586465551810772,7430729.123153334,0.9372677851099183,1.3422385457091726,0.49484462734029555,0,0,1,1,0,2,1,0
10709344.83705,18162485.055030003,19416793.02815,18556089.25125,7425018.213500001,4308.682142857143,187.646048383598,4637.44,4019.49,0.9556721969661454,7425018.213500001,0.9354008681401473,1.3380740798484012,0.4937851443068293,0,0,1,1,0,2,1,0
10687118.73093,18126624.881465003,19385666.201125,18506333.500516668,7405112.425206668,4303.918571428571,188.24623710362317,4633.33,4011.79,0.9546400576855979,7405112.425206668,0.9350529764312219,1.3366291184884993,0.4933405283023418,0,0,1,1,0,2,1,0
10659353.021699997,18082684.20215,19351067.53275,18472260.130233336,7391480.718093335,4299.524285714287,188.50108414672263,4630.26,4007.69,0.9545861022380129,7391480.718093335,0.9344540900157418,1.3365536968207674,0.4934653694625779,0,0,1,1,0,2,1,0
10658796.82407,18084171.63249,19362212.66865,18462512.402200002,7387580.960880001,4299.377142857143,188.52001604333586,4632.31,4009.23,0.9535331895249923,7387580.960880001,0.9339930276548274,1.335079507980687,0.4930385869494333,0,0,1,1,0,2,1,0
10684782.729434999,18119364.260695,19364936.440575004,18473751.40833333,7392077.281333333,4301.428571428572,189.38066422862042,4632.31,4010.77,0.9539794496626728,7392077.281333333,0.9356789946766304,1.3357042905376713,0.49283969722574905,0,0,1,1,0,2,1,0
10699171.17543,18135724.314145,19350813.734525003,18511344.705816668,7407117.215326667,4303.661428571429,188.62421530110927,4628.72,4017.44,0.9566184120096438,7407117.215326667,0.9372073217668866,1.3393990700711071,0.49381313051053927,0,0,1,1,0,2,1,0
10728445.602524998,18179346.790955,19373763.271275,18570669.427449998,7430851.307979999,4309.119285714287,185.72523370615025,4627.69,4029.74,0.9585473491865834,7430851.307979999,0.9383487625198834,1.3420996412184136,0.49451748195224526,0,0,1,1,0,2,1,0
10775842.726904998,18253600.32959,19429050.135250002,18595652.907083336,7440846.443833335,4314.834285714285,185.15258413050606,4638.97,4034.36,0.9571056113208749,7440846.443833335,0.9395003977302869,1.340080918504476,0.4934804924200758,0,0,1,1,0,2,1,0
10777069.909785,18257732.997980002,19441532.258,18575057.58681667,7432606.829726668,4314.2128571428575,186.99717539610717,4642.56,4028.72,0.9554317705165579,7432606.829726668,0.9391097756950811,1.337737379513392,0.4927167004632731,0,0,1,1,0,2,1,0
10734113.221544998,18186740.16581,19372946.01875,18561385.17178333,7427136.939713334,4308.901428571428,186.7023260952786,4630.26,4026.15,0.9581085475496519,7427136.939713334,0.9387699809934495,1.341485290174374,0.49418371283977963,0,0,1,1,0,2,1,0
10717102.850459998,18153768.81746,19321491.7509,18567765.82551667,7429689.663206669,4306.629285714285,185.38242887394713,4626.15,4025.64,0.96099028299152,7429689.663206669,0.9395635208453019,1.34552009875278,0.4954672907916419,0,0,1,1,0,2,1,0
10735311.747225,18179525.125690002,19328880.64695,18585443.938116666,7436762.088246667,4308.7185714285715,186.34664494879812,4629.23,4025.64,0.9615375187827235,7436762.088246667,0.9405368814545244,1.3462862387982184,0.49550076990137154,0,0,1,1,0,2,1,0
10729990.930695,18175451.48891,19343984.57325,18568792.757316668,7430100.487926668,4308.095714285715,186.38020663281222,4634.36,4027.69,0.9599259494341061,7430100.487926668,0.9395919139660165,1.344029878993741,0.49491129681566876,0,0,1,1,0,2,1,0
10700691.85539,18137059.624335002,19347352.419075,18518414.091216665,7409945.585486666,4304.14,184.99883625116595,4626.67,4023.59,0.957154947617431,7409945.585486666,0.9374440094683095,1.3401502756076653,0.494029733473486,0,0,1,1,0,2,1,0
10713220.77279,18154548.309705,19351269.729925,18544057.985633332,7420204.938253333,4306.262142857143,184.465956990078,4627.69,4024.1,0.9582863679976336,7420204.938253333,0.9381579897896667,1.3417343299046638,0.49443150302810407,0,0,1,1,0,2,1,0
10743700.247144999,18194667.400535,19348668.688374996,18625458.106033333,7452770.626413333,4311.904285714286,184.55191599091663,4627.69,4034.36,0.9626222044529016,7452770.626413333,0.9403575870553678,1.3478048103699019,0.49610556882649137,0,0,1,1,0,2,1,0
